District,Region,District_code,VDC_name,VDC_code
Kathmandu,Central Region,27,Chouketardahachok,27012
Kathmandu,Central Region,27,Chunikhel,27013
Kathmandu,Central Region,27,Daanchhi,27014
Kathmandu,Central Region,27,Daxinkali,27015
Kathmandu,Central Region,27,Dhapasi,27016
Kathmandu,Central Region,27,Dharmasthali,27017
Kathmandu,Central Region,27,Futung,27018
Kathmandu,Central Region,27,Gagalphedi,27019
Kathmandu,Central Region,27,Gokarneswor,27020
Kathmandu,Central Region,27,Goldhunga,27021
Kathmandu,Central Region,27,Gonggabu,27022
Kathmandu,Central Region,27,Gothatar,27023
Kathmandu,Central Region,27,Ichangnarayan,27024
Kathmandu,Central Region,27,Indrayani,27025
Kathmandu,Central Region,27,Jhormahankal,27026
Kathmandu,Central Region,27,Jitpurphedi,27027
Kathmandu,Central Region,27,Jorpati,27028
Kathmandu,Central Region,27,Kabhresthali,27029
Kathmandu,Central Region,27,Kapan,27030
Kathmandu,Central Region,27,Kathmandu Metropolitan City,27031
Kathmandu,Central Region,27,Khadkabhadrakali,27032
Kathmandu,Central Region,27,Kirtipur Municipality,27033
Kathmandu,Central Region,27,Lapsephedi,27034
Kathmandu,Central Region,27,Machhegaun,27035
Kathmandu,Central Region,27,Mahadevathan,27036
Kathmandu,Central Region,27,Mahankal,27037
Kathmandu,Central Region,27,Manmaiju,27038
Kathmandu,Central Region,27,Matatirtha,27039
Kathmandu,Central Region,27,Mulpani,27040
Kathmandu,Central Region,27,Naglebhare,27041
Kathmandu,Central Region,27,Naikapnayabhanjyang,27042
Kathmandu,Central Region,27,Naikappuranobhanjyang,27043
Kathmandu,Central Region,27,Nayapati,27044
Kathmandu,Central Region,27,Pukhulachhi,27045
Kathmandu,Central Region,27,Ramkot,27046
Kathmandu,Central Region,27,Sangla,27047
Kathmandu,Central Region,27,Satikhel,27048
Kathmandu,Central Region,27,Satungal,27049
Kathmandu,Central Region,27,Seuchatar,27050
Kathmandu,Central Region,27,Sheshnarayan,27051
Kathmandu,Central Region,27,Sitapaila,27052
Kathmandu,Central Region,27,Sundarijal,27053
Kathmandu,Central Region,27,Suntol,27054
Kathmandu,Central Region,27,Talkududechour,27055
Kathmandu,Central Region,27,Thankot,27056
Kathmandu,Central Region,27,Tinthana,27057
Kathmandu,Central Region,27,Tokhachandeswori,27058
Kathmandu,Central Region,27,Tokhasarswoti,27059
Nuwakot,Central Region,28,Bagesworichokade,28001
Nuwakot,Central Region,28,Balkumari,28002
Nuwakot,Central Region,28,Barsunchet,28003
Nuwakot,Central Region,28,Belkot,28004
Nuwakot,Central Region,28,Beteni,28005
Nuwakot,Central Region,28,Bhadratar,28006
Nuwakot,Central Region,28,Bhalche,28007
Nuwakot,Central Region,28,Bidur Municipality,28008
Nuwakot,Central Region,28,Budhasing,28009
Nuwakot,Central Region,28,Bungtang,28010
Nuwakot,Central Region,28,Charghare,28011
Nuwakot,Central Region,28,Chaturale,28012
Nuwakot,Central Region,28,Chaughada,28013
Nuwakot,Central Region,28,Chauthe,28014
Nuwakot,Central Region,28,Chhap,28015
Nuwakot,Central Region,28,Dangsing,28016
Nuwakot,Central Region,28,Deurali,28017
Nuwakot,Central Region,28,Duipipal,28018
Nuwakot,Central Region,28,Fikuri,28019
Nuwakot,Central Region,28,Ganeshthan,28020
Nuwakot,Central Region,28,Gaunkharka,28021
Nuwakot,Central Region,28,Gerkhu,28022
Nuwakot,Central Region,28,Ghyangphedi,28023
Nuwakot,Central Region,28,Gorsyang,28024
Nuwakot,Central Region,28,Jiling,28025
Nuwakot,Central Region,28,Kabilas,28026
Nuwakot,Central Region,28,Kakani,28027
Nuwakot,Central Region,28,Kalikahalde,28028
Nuwakot,Central Region,28,Kalyanpur,28029
Nuwakot,Central Region,28,Kaule,28030
Nuwakot,Central Region,28,Khadagbhanjyang,28031
Nuwakot,Central Region,28,Kharanitar,28032
Nuwakot,Central Region,28,Kholegaunkhanigaun,28033
Nuwakot,Central Region,28,Kintang,28034
Nuwakot,Central Region,28,Kumari,28035
Nuwakot,Central Region,28,Lachyang,28036
Nuwakot,Central Region,28,Likhu,28037
Nuwakot,Central Region,28,Madanpur,28038
Nuwakot,Central Region,28,Mahakali,28039
Nuwakot,Central Region,28,Manakamana,28040
Nuwakot,Central Region,28,Narjamandap,28041
Nuwakot,Central Region,28,Okharpauwa,28042
Nuwakot,Central Region,28,Panchkanya,28043
Nuwakot,Central Region,28,Ralukadevi,28044
Nuwakot,Central Region,28,Ratmate,28045
Nuwakot,Central Region,28,Rautbesi,28046
Nuwakot,Central Region,28,Salme,28047
Nuwakot,Central Region,28,Samari,28048
Nuwakot,Central Region,28,Samundradevi,28049
Nuwakot,Central Region,28,Samundratar,28050
Nuwakot,Central Region,28,Shikharbesi,28051
Nuwakot,Central Region,28,Sikre,28052
Nuwakot,Central Region,28,Sundaradevi,28053
Nuwakot,Central Region,28,Sunkhani,28054
Nuwakot,Central Region,28,Suryamati,28055
Nuwakot,Central Region,28,Talakhu,28056
Nuwakot,Central Region,28,Taruka,28057
Nuwakot,Central Region,28,Thanapati,28058
Nuwakot,Central Region,28,Thansing,28059
Nuwakot,Central Region,28,Thaprek,28060
Nuwakot,Central Region,28,Tupche,28061
Nuwakot,Central Region,28,Urleni,28062
Rasuwa,Central Region,29,Bhorle,29001
Rasuwa,Central Region,29,Bridhim,29002
Rasuwa,Central Region,29,Chilime,29003
Rasuwa,Central Region,29,Dandagoun,29004
Rasuwa,Central Region,29,Dhunche,29005
Rasuwa,Central Region,29,Gatlang,29006
Rasuwa,Central Region,29,Goljung,29007
Rasuwa,Central Region,29,Haku,29008
Rasuwa,Central Region,29,Jibjibe(Nilkantha),29009
Rasuwa,Central Region,29,Laharepouwa,29010
Rasuwa,Central Region,29,Langtang,29011
Rasuwa,Central Region,29,Ramche,29012
Rasuwa,Central Region,29,Saramthali,29013
Rasuwa,Central Region,29,Syafru,29014
Rasuwa,Central Region,29,Thulogoun,29015
Rasuwa,Central Region,29,Thuman,29016
Rasuwa,Central Region,29,Timure,29017
Rasuwa,Central Region,29,Yarsa,29018
Dhading,Central Region,30,Aginchok,30001
Dhading,Central Region,30,Baireni,30002
Dhading,Central Region,30,Baseri,30003
Dhading,Central Region,30,Benighat,30004
Dhading,Central Region,30,Bhumesthan,30005
Dhading,Central Region,30,Budhathum,30006
Dhading,Central Region,30,Chainpur,30007
Dhading,Central Region,30,Chhatredyaurali,30008
Dhading,Central Region,30,Darkha,30009
Dhading,Central Region,30,Dhola,30010
Dhading,Central Region,30,Dhussa,30011
Dhading,Central Region,30,Dhuwakot,30012
Dhading,Central Region,30,Gajuri,30013
Dhading,Central Region,30,Goganpani,30014
Dhading,Central Region,30,Gumdi,30015
Dhading,Central Region,30,Jeewanpur,30016
Dhading,Central Region,30,Jharlang,30017
Dhading,Central Region,30,Jogimara,30018
Dhading,Central Region,30,Jyamrung,30019
Dhading,Central Region,30,Kalleri,30020
Dhading,Central Region,30,Katunje,30021
Dhading,Central Region,30,Kewalpur,30022
Dhading,Central Region,30,Khalte,30023
Dhading,Central Region,30,Khari,30024
Dhading,Central Region,30,Kiranchok,30025
Dhading,Central Region,30,Kumpur,30026
Dhading,Central Region,30,Lapa,30027
Dhading,Central Region,30,Mahadevsthan,30028
Dhading,Central Region,30,Maidi,30029
Dhading,Central Region,30,Marpak,30030
Dhading,Central Region,30,Mulpani,30031
Dhading,Central Region,30,Muralibhanjyang,30032
Dhading,Central Region,30,Nalang,30033
Dhading,Central Region,30,Naubise,30034
Dhading,Central Region,30,Nilkantha,30035
Dhading,Central Region,30,Phulkhark,30036
Dhading,Central Region,30,Pida,30037
Dhading,Central Region,30,Reegaun,30038
Dhading,Central Region,30,Salang,30039
Dhading,Central Region,30,Salyankot,30040
Dhading,Central Region,30,Salyantar,30041
Dhading,Central Region,30,Sangkosh,30042
Dhading,Central Region,30,Satyadevi,30043
Dhading,Central Region,30,Semjong,30044
Dhading,Central Region,30,Sertung,30045
Dhading,Central Region,30,Sunaulabazar,30046
Dhading,Central Region,30,Tasarpu,30047
Dhading,Central Region,30,Thakre,30048
Dhading,Central Region,30,Tipling,30049
Dhading,Central Region,30,Tripureswor,30050
Makwanpur,Central Region,31,Agara,31001
Makwanpur,Central Region,31,Ambhanjyang,31002
Makwanpur,Central Region,31,Bajrabarahi,31003
Makwanpur,Central Region,31,Basamadi,31004
Makwanpur,Central Region,31,Betini,31005
Makwanpur,Central Region,31,Bhaise,31006
Makwanpur,Central Region,31,Bhartapundyadevi,31007
Makwanpur,Central Region,31,Bhimfedi,31008
Makwanpur,Central Region,31,Budhichaur,31009
Makwanpur,Central Region,31,Chitlang,31010
Makwanpur,Central Region,31,Churiyamai,31011
Makwanpur,Central Region,31,Daman,31012
Makwanpur,Central Region,31,Dandakharka,31013
Makwanpur,Central Region,31,Dhimal,31014
Makwanpur,Central Region,31,Fakhel,31015
Makwanpur,Central Region,31,Faparbari,31016
Makwanpur,Central Region,31,Gogane,31017
Makwanpur,Central Region,31,Handikhola,31018
Makwanpur,Central Region,31,Hatiya,31019
Makwanpur,Central Region,31,Hetauda Municipality,31020
Makwanpur,Central Region,31,Hurnamadi,31021
Makwanpur,Central Region,31,Ipapanchakanya,31022
Makwanpur,Central Region,31,Kalikatar,31023
Makwanpur,Central Region,31,Kankada,31024
Makwanpur,Central Region,31,Khairang,31025
Makwanpur,Central Region,31,Kogate,31026
Makwanpur,Central Region,31,Kulekhani,31027
Makwanpur,Central Region,31,Makwanpurgadhi,31028
Makwanpur,Central Region,31,Manahari,31029
Makwanpur,Central Region,31,Manthali,31030
Makwanpur,Central Region,31,Markhu,31031
Makwanpur,Central Region,31,Namtar,31032
Makwanpur,Central Region,31,Nibuwatar,31033
Makwanpur,Central Region,31,Padampokhari,31034
Makwanpur,Central Region,31,Palung,31035
Makwanpur,Central Region,31,Raigaun,31036
Makwanpur,Central Region,31,Raksirang,31037
Makwanpur,Central Region,31,Sarikhetpalase,31038
Makwanpur,Central Region,31,Shikharpur,31039
Makwanpur,Central Region,31,Shreepurchhatiwan,31040
Makwanpur,Central Region,31,Sisnerimahadevsthan,31041
Makwanpur,Central Region,31,Sukaura,31042
Makwanpur,Central Region,31,Thingan,31043
Makwanpur,Central Region,31,Tistungdeurali,31044
Rautahat,Central Region,32,Ajagabi,32001
Rautahat,Central Region,32,Akolawa,32002
Rautahat,Central Region,32,Auraiya,32003
Rautahat,Central Region,32,Badharwa,32004
Rautahat,Central Region,32,Bagahi,32005
Rautahat,Central Region,32,Bahuwamadanpur,32006
Rautahat,Central Region,32,Bairiya,32007
Rautahat,Central Region,32,Banjaraha,32008
Rautahat,Central Region,32,Bariyarpur,32009
Rautahat,Central Region,32,Basantapatti,32010
Rautahat,Central Region,32,Basatpur,32011
Rautahat,Central Region,32,Basbitijingadiya,32012
Rautahat,Central Region,32,Bhalohiya(Pipra),32013
Rautahat,Central Region,32,Bhediyahi,32014
Rautahat,Central Region,32,Birtiprastoka,32015
Rautahat,Central Region,32,Bishrampur,32016
Rautahat,Central Region,32,Bisunpurwamanpur,32017
Rautahat,Central Region,32,Brahmapuri,32018
Rautahat,Central Region,32,Chandranigahapur,32019
Rautahat,Central Region,32,Debahi,32020
Rautahat,Central Region,32,Dharampur,32021
Rautahat,Central Region,32,Dharhari,32022
Rautahat,Central Region,32,Dipahi,32023
Rautahat,Central Region,32,Dumariya(Matiauna),32024
Rautahat,Central Region,32,Dumriya(Paroha),32025
Rautahat,Central Region,32,Fatuhamaheshpur,32026
Rautahat,Central Region,32,Fatuwaharsaha,32027
Rautahat,Central Region,32,Gadhi(Bhanawanpur),32028
Rautahat,Central Region,32,Gamhariyabirta,32029
Rautahat,Central Region,32,Gamhariyaparsa,32030
Rautahat,Central Region,32,Gangapipara,32031
Rautahat,Central Region,32,Garudabairiya,32032
Rautahat,Central Region,32,Gaur Municipality,32033
Rautahat,Central Region,32,Gedahiguthi,32034
Rautahat,Central Region,32,Hadiryapaltuwa,32035
Rautahat,Central Region,32,Hajminiya,32036
Rautahat,Central Region,32,Hathiyahi,32037
Rautahat,Central Region,32,Iharbarijyutahi,32038
Rautahat,Central Region,32,Inaruwa,32039
Rautahat,Central Region,32,Jatahara,32040
Rautahat,Central Region,32,Jayanagar,32041
Rautahat,Central Region,32,Jethrahiya,32042
Rautahat,Central Region,32,Jhunkhunwa,32043
Rautahat,Central Region,32,Jingadawabelbichwa,32044
Rautahat,Central Region,32,Jowaha(Jokaha),32045
Rautahat,Central Region,32,Judibela,32046
Rautahat,Central Region,32,Kakanpur,32047
Rautahat,Central Region,32,Karkachkarmaiya,32048
Rautahat,Central Region,32,Karuniya,32049
Rautahat,Central Region,32,Katahariya,32050
Rautahat,Central Region,32,Khesarhiya,32051
Rautahat,Central Region,32,Laxminiya,32052
Rautahat,Central Region,32,Laxmipur(Do),32053
Rautahat,Central Region,32,Laxmipurbelbichawa,32054
Rautahat,Central Region,32,Lokaha,32055
Rautahat,Central Region,32,Madhopur,32056
Rautahat,Central Region,32,Mahamadpur,32057
Rautahat,Central Region,32,Malahi,32058
Rautahat,Central Region,32,Maryadpur,32059
Rautahat,Central Region,32,Masedawa,32060
Rautahat,Central Region,32,Mathiya,32061
Rautahat,Central Region,32,Matsari,32062
Rautahat,Central Region,32,Mithuawa,32063
Rautahat,Central Region,32,Mudwalawa,32064
Rautahat,Central Region,32,Narkatiyaguthi,32065
Rautahat,Central Region,32,Pacharukhi,32066
Rautahat,Central Region,32,Pataura,32067
Rautahat,Central Region,32,Patharabudharampur,32068
Rautahat,Central Region,32,Paurai,32069
Rautahat,Central Region,32,Piparapokhariya,32070
Rautahat,Central Region,32,Pipariya(Dostiya),32071
Rautahat,Central Region,32,Pipariya(Paroha),32072
Rautahat,Central Region,32,Piprabhagwanpur,32073
Rautahat,Central Region,32,Piprarajbara,32074
Rautahat,Central Region,32,Pothiyahi,32075
Rautahat,Central Region,32,Pratappurpaltuwa,32076
Rautahat,Central Region,32,Prempurgunahi,32077
Rautahat,Central Region,32,Raghunathpur,32078
Rautahat,Central Region,32,Rajdevi,32079
Rautahat,Central Region,32,Rajpurfarhadawa,32080
Rautahat,Central Region,32,Rajpurtulsi,32081
Rautahat,Central Region,32,Ramolibairiya,32082
Rautahat,Central Region,32,Rampurkhap,32083
Rautahat,Central Region,32,Rangapur,32084
Rautahat,Central Region,32,Sakhuawa,32085
Rautahat,Central Region,32,Sakhuwadhamaura,32086
Rautahat,Central Region,32,Samanpur,32087
Rautahat,Central Region,32,Sangrampur,32088
Rautahat,Central Region,32,Santapur(Dostiya),32089
Rautahat,Central Region,32,Santpur(Matiaun),32090
Rautahat,Central Region,32,Sarmujawa,32091
Rautahat,Central Region,32,Saruatha,32092
Rautahat,Central Region,32,Saunaraniya,32093
Rautahat,Central Region,32,Shitalpurbairgania,32094
Rautahat,Central Region,32,Simarabhawanipur,32095
Rautahat,Central Region,32,Tejapakar,32096
Rautahat,Central Region,32,Tengraha,32097
Bara,Central Region,33,Amarpatti,33001
Bara,Central Region,33,Amlekhganj,33002
Bara,Central Region,33,Amritgang,33003
Bara,Central Region,33,Avab,33004
Bara,Central Region,33,Babuain,33005
Bara,Central Region,33,Bachhanpurwa,33006
Bara,Central Region,33,Badakifulbariya,33007
Bara,Central Region,33,Bagahi,33008
Bara,Central Region,33,Bahuari,33009
Bara,Central Region,33,Balirampur,33010
Bara,Central Region,33,Bandhuwan,33011
Bara,Central Region,33,Banjariya,33012
Bara,Central Region,33,Barainiya,33013
Bara,Central Region,33,Bariyarpur,33014
Bara,Central Region,33,Basantpur,33015
Bara,Central Region,33,Batara,33016
Bara,Central Region,33,Beldari,33017
Bara,Central Region,33,Benauli,33018
Bara,Central Region,33,Bhagwanpur,33019
Bara,Central Region,33,Bhaluyeearwaliya,33020
Bara,Central Region,33,Bharatganjsigaul,33021
Bara,Central Region,33,Bhatauda,33022
Bara,Central Region,33,Bhodaha,33023
Bara,Central Region,33,Bishrampur,33024
Bara,Central Region,33,Bishunpur,33025
Bara,Central Region,33,Bishunpurwa,33026
Bara,Central Region,33,Buniyad,33027
Bara,Central Region,33,Chhatapipra,33028
Bara,Central Region,33,Chhatawa,33029
Bara,Central Region,33,Dahiyar,33030
Bara,Central Region,33,Dewapur,33031
Bara,Central Region,33,Dharmanagar,33032
Bara,Central Region,33,Dohari,33033
Bara,Central Region,33,Dumarwana,33034
Bara,Central Region,33,Fattepur,33035
Bara,Central Region,33,Gadhahal,33036
Bara,Central Region,33,Ganjbhawanipur,33037
Bara,Central Region,33,Golaganj,33038
Bara,Central Region,33,Haraiya,33039
Bara,Central Region,33,Hardiya,33040
Bara,Central Region,33,Hariharpur,33041
Bara,Central Region,33,Inarwamal,33042
Bara,Central Region,33,Inarwasira,33043
Bara,Central Region,33,Itiyahi,33044
Bara,Central Region,33,Jhitakaiya(Dakshin),33045
Bara,Central Region,33,Jhitakaiya(Uttar),33046
Bara,Central Region,33,Jitpurbhawanipur,33047
Bara,Central Region,33,Kabahigoth,33048
Bara,Central Region,33,Kabahijabdi,33049
Bara,Central Region,33,Kachorwa,33050
Bara,Central Region,33,Kakadi,33051
Bara,Central Region,33,Kalaiya Municipality,33052
Bara,Central Region,33,Karaiya,33053
Bara,Central Region,33,Khopawa,33054
Bara,Central Region,33,Khutwajabdi,33055
Bara,Central Region,33,Kolhabi,33056
Bara,Central Region,33,Kudawa,33057
Bara,Central Region,33,Laxmipurkotwali,33058
Bara,Central Region,33,Lipanimal,33059
Bara,Central Region,33,Madhurijabdi,33060
Bara,Central Region,33,Mahendraadarsha,33061
Bara,Central Region,33,Maheshpur,33062
Bara,Central Region,33,Majhariya,33063
Bara,Central Region,33,Manaharwa,33064
Bara,Central Region,33,Matiarwa,33065
Bara,Central Region,33,Motisar,33066
Bara,Central Region,33,Narahi,33067
Bara,Central Region,33,Nijgadh,33068
Bara,Central Region,33,Pakadiyachikani,33069
Bara,Central Region,33,Paparpatijabdi,33070
Bara,Central Region,33,Paterwa,33071
Bara,Central Region,33,Patharhati,33072
Bara,Central Region,33,Pathera,33073
Bara,Central Region,33,Pheta,33074
Bara,Central Region,33,Piparasimara,33075
Bara,Central Region,33,Piparabirta,33076
Bara,Central Region,33,Piparpatiparchrouwa,33077
Bara,Central Region,33,Piprabasantapur,33078
Bara,Central Region,33,Pipradhigoth,33079
Bara,Central Region,33,Prasauni,33080
Bara,Central Region,33,Prasona,33081
Bara,Central Region,33,Prastoka,33082
Bara,Central Region,33,Prasurmpur,33083
Bara,Central Region,33,Purainiya,33084
Bara,Central Region,33,Raghunathpur,33085
Bara,Central Region,33,Rampurtokani,33086
Bara,Central Region,33,Rampurwa,33087
Bara,Central Region,33,Ratanpuri,33088
Bara,Central Region,33,Rauwahi,33089
Bara,Central Region,33,Sapahi,33090
Bara,Central Region,33,Shreenagarbairiya,33091
Bara,Central Region,33,Sihorwa,33092
Bara,Central Region,33,Sinhasani,33093
Bara,Central Region,33,Sisahaniya,33094
Bara,Central Region,33,Tedhakatti,33095
Bara,Central Region,33,Telkuwa,33096
Bara,Central Region,33,Tetariya,33097
Bara,Central Region,33,Uchidiha,33098
Bara,Central Region,33,Umarjan,33099
Parsa,Central Region,34,Alau,34001
Parsa,Central Region,34,Amarpatti,34002
Parsa,Central Region,34,Auraha,34003
Parsa,Central Region,34,Bagahi,34004
Parsa,Central Region,34,Bagbana,34005
Parsa,Central Region,34,Bageshwaritirtrona,34006
Parsa,Central Region,34,Bahauripidari,34007
Parsa,Central Region,34,Bahuarbamatha,34008
Parsa,Central Region,34,Basadilwa,34009
Parsa,Central Region,34,Basantpur,34010
Parsa,Central Region,34,Belwaparsouni,34011
Parsa,Central Region,34,Beriyabirta,34012
Parsa,Central Region,34,Beriyabirta(Wa.Pu.),34013
Parsa,Central Region,34,Bhawanipur,34014
Parsa,Central Region,34,Bhedihari,34015
Parsa,Central Region,34,Bhisawa,34016
Parsa,Central Region,34,Bijbaniya,34017
Parsa,Central Region,34,Bindabasini,34018
Parsa,Central Region,34,Biranchibarba,34019
Parsa,Central Region,34,Birganj Sub Metropolitan City,34020
Parsa,Central Region,34,Birwaguthi,34021
Parsa,Central Region,34,Bisrampur,34022
Parsa,Central Region,34,Chorni,34023
Parsa,Central Region,34,Deukhana,34024
Parsa,Central Region,34,Dhaubini,34025
Parsa,Central Region,34,Dhore,34026
Parsa,Central Region,34,Gadi,34027
Parsa,Central Region,34,Gamhariya,34028
Parsa,Central Region,34,Ghoddaudapipra,34029
Parsa,Central Region,34,Govindapur,34030
Parsa,Central Region,34,Hariharpur,34031
Parsa,Central Region,34,Hariharpurbirta,34032
Parsa,Central Region,34,Harpatagunj,34033
Parsa,Central Region,34,Harpur,34034
Parsa,Central Region,34,Jagaranathpursira,34035
Parsa,Central Region,34,Jaimangalapur,34036
Parsa,Central Region,34,Janakitala,34037
Parsa,Central Region,34,Jeetpur,34038
Parsa,Central Region,34,Jhouwaguthi,34039
Parsa,Central Region,34,Kauwabankataiya,34040
Parsa,Central Region,34,Lahawarthakari,34041
Parsa,Central Region,34,Lakhanpur,34042
Parsa,Central Region,34,Lalparsa,34043
Parsa,Central Region,34,Langadi,34044
Parsa,Central Region,34,Lipanibirta,34045
Parsa,Central Region,34,Madhubanmathaul,34046
Parsa,Central Region,34,Mahadevpatti,34047
Parsa,Central Region,34,Mahuwan,34048
Parsa,Central Region,34,Mainpur(Pakaha),34049
Parsa,Central Region,34,Maniyari,34050
Parsa,Central Region,34,Masihani,34051
Parsa,Central Region,34,Mikhampur,34052
Parsa,Central Region,34,Mirjapur,34053
Parsa,Central Region,34,Mudali,34054
Parsa,Central Region,34,Nagardaha,34055
Parsa,Central Region,34,Nichuta,34056
Parsa,Central Region,34,Nirmalbasti,34057
Parsa,Central Region,34,Pancharukhi,34058
Parsa,Central Region,34,Parsaunibirta,34059
Parsa,Central Region,34,Parsaunimatha,34060
Parsa,Central Region,34,Pidariguthi,34061
Parsa,Central Region,34,Pokhariya,34062
Parsa,Central Region,34,Prasurampur,34063
Parsa,Central Region,34,Ramgadhawa,34064
Parsa,Central Region,34,Ramnagari,34065
Parsa,Central Region,34,Sabaithawa,34066
Parsa,Central Region,34,Sakhuwaprasauni,34067
Parsa,Central Region,34,Samjhauta,34068
Parsa,Central Region,34,Sankarsaraiya,34069
Parsa,Central Region,34,Sedhawa,34070
Parsa,Central Region,34,Shivaworga,34071
Parsa,Central Region,34,Sirsiyakhalwatola,34072
Parsa,Central Region,34,Sonbarsa,34073
Parsa,Central Region,34,Sreesiya(Nau.Ta.Ja.),34074
Parsa,Central Region,34,Subarnapur,34075
Parsa,Central Region,34,Sugaulibirta,34076
Parsa,Central Region,34,Sugaulipartewa,34077
Parsa,Central Region,34,Supauli,34078
Parsa,Central Region,34,Surjaha,34079
Parsa,Central Region,34,Thori,34080
Parsa,Central Region,34,Tulasibarba,34081
Parsa,Central Region,34,Udayapurdhurmi,34082
Parsa,Central Region,34,Vauratar,34083
Chitwan,Central Region,35,Ayodhyapuri,35001
Chitwan,Central Region,35,Bachhyauli,35002
Chitwan,Central Region,35,Bagauda,35003
Chitwan,Central Region,35,Bhandara,35004
Chitwan,Central Region,35,Bharatpur Municipality,35005
Chitwan,Central Region,35,Birendranagar,35006
Chitwan,Central Region,35,Chainpur,35007
Chitwan,Central Region,35,Chandibhanjyang,35008
Chitwan,Central Region,35,Dahakhani,35009
Chitwan,Central Region,35,Darechok,35010
Chitwan,Central Region,35,Dibyanagar,35011
Chitwan,Central Region,35,Fulbari,35012
Chitwan,Central Region,35,Gardi,35013
Chitwan,Central Region,35,Gitanagar,35014
Chitwan,Central Region,35,Gunjanagar,35015
Chitwan,Central Region,35,Jagatpur,35016
Chitwan,Central Region,35,Jutpani,35017
Chitwan,Central Region,35,Kabilas,35018
Chitwan,Central Region,35,Kathar,35019
Chitwan,Central Region,35,Kaule,35020
Chitwan,Central Region,35,Khairahani,35021
Chitwan,Central Region,35,Korak,35022
Chitwan,Central Region,35,Kumroj,35023
Chitwan,Central Region,35,Lothar,35024
Chitwan,Central Region,35,Madikalyanpur,35025
Chitwan,Central Region,35,Mangalpur,35026
Chitwan,Central Region,35,Meghauli,35027
Chitwan,Central Region,35,Padampur,35028
Chitwan,Central Region,35,Parbatipur,35029
Chitwan,Central Region,35,Patihani,35030
Chitwan,Central Region,35,Piple,35031
Chitwan,Central Region,35,Pithuwa,35032
Chitwan,Central Region,35,Ratnanagar Municipality,35033
Chitwan,Central Region,35,Saradanagar,35034
Chitwan,Central Region,35,Shaktikhor,35035
Chitwan,Central Region,35,Sibanagar,35036
Chitwan,Central Region,35,Siddi,35037
Chitwan,Central Region,35,Sukranagar,35038
Gorkha,Western Region,36,Aanppipal,36001
Gorkha,Western Region,36,Aaruarbang,36002
Gorkha,Western Region,36,Aaruchanuate,36003
Gorkha,Western Region,36,Aarupokhari,36004
Gorkha,Western Region,36,Asrang,36005
Gorkha,Western Region,36,Baguwa,36006
Gorkha,Western Region,36,Bakrang,36007
Gorkha,Western Region,36,Bhirkot,36008
Gorkha,Western Region,36,Bhumlichok,36009
Gorkha,Western Region,36,Bihi,36010
Gorkha,Western Region,36,Borlang,36011
Gorkha,Western Region,36,Bunkot,36012
Gorkha,Western Region,36,Chhaikampar,36013
Gorkha,Western Region,36,Chhoprak,36014
Gorkha,Western Region,36,Chumchet,36015
Gorkha,Western Region,36,Chyngli,36016
Gorkha,Western Region,36,Darbhung,36017
Gorkha,Western Region,36,Deurali,36018
Gorkha,Western Region,36,Dhawa,36019
Gorkha,Western Region,36,Dhuwakot,36020
Gorkha,Western Region,36,Finam,36021
Gorkha,Western Region,36,Fujel,36022
Gorkha,Western Region,36,Gaikhur,36023
Gorkha,Western Region,36,Gakhu,36024
Gorkha,Western Region,36,Ghairung,36025
Gorkha,Western Region,36,Ghyachok,36026
Gorkha,Western Region,36,Ghyalchok,36027
Gorkha,Western Region,36,Gumda,36028
Gorkha,Western Region,36,Hanspur,36029
Gorkha,Western Region,36,Harmhi,36030
Gorkha,Western Region,36,Jaubari,36031
Gorkha,Western Region,36,Kashigaun,36032
Gorkha,Western Region,36,Kerabari,36033
Gorkha,Western Region,36,Kerauja,36034
Gorkha,Western Region,36,Kharibot,36035
Gorkha,Western Region,36,Khoplang,36036
Gorkha,Western Region,36,Laprak,36037
Gorkha,Western Region,36,Lapu,36038
Gorkha,Western Region,36,Lho,36039
Gorkha,Western Region,36,Makaising,36040
Gorkha,Western Region,36,Manakamana,36041
Gorkha,Western Region,36,Manbu,36042
Gorkha,Western Region,36,Masel,36043
Gorkha,Western Region,36,Muchhok,36044
Gorkha,Western Region,36,Namjung,36045
Gorkha,Western Region,36,Nareshwor,36046
Gorkha,Western Region,36,Palumtar,36047
Gorkha,Western Region,36,Panchkhuwadeurali,36048
Gorkha,Western Region,36,Pandrung,36049
Gorkha,Western Region,36,Prithvinarayan Municipality,36050
Gorkha,Western Region,36,Prok,36051
Gorkha,Western Region,36,Samagaun,36052
Gorkha,Western Region,36,Saurpani,36053
Gorkha,Western Region,36,Shreenathkot,36054
Gorkha,Western Region,36,Simjung,36055
Gorkha,Western Region,36,Sirdibas,36056
Gorkha,Western Region,36,Swara,36057
Gorkha,Western Region,36,Taklung,36058
Gorkha,Western Region,36,Takukot,36059
Gorkha,Western Region,36,Takumajhalakuribot,36060
Gorkha,Western Region,36,Tandrang,36061
Gorkha,Western Region,36,Tanglichok,36062
Gorkha,Western Region,36,Taple,36063
Gorkha,Western Region,36,Thalajung,36064
Gorkha,Western Region,36,Thumi,36065
Gorkha,Western Region,36,Uhya,36066
Gorkha,Western Region,36,Warpak,36067
Lamjung,Western Region,37,Archalbot,37001
Lamjung,Western Region,37,Bahundanda,37002
Lamjung,Western Region,37,Bajhakhet,37003
